Solution name,Objective,Similarity
508,53300,31
509,56530,11
51,49682,33
510,49552,17
511,51408,19
512,49185,38
513,55853,26
514,52163,22
515,53496,18
516,55004,22
517,55679,20
518,49423,19
519,50720,18
52,51425,7
520,51393,24
521,49834,23
522,51377,15
523,51599,16
524,52444,12
525,52158,12
526,49849,32
527,51835,19
528,49468,23
529,53440,13
53,49153,16
530,49510,10
531,50262,24
532,56221,13
533,49956,37
534,55677,23
535,47591,34
536,50028,21
537,50950,25
538,52459,20
539,48310,14
54,48110,7
540,51849,23
541,48317,40
542,50637,11
543,51617,13
544,50534,10
545,53896,24
546,47019,45
547,49950,18
548,48749,35
549,49929,7
55,50539,24
550,49011,33
551,48325,32
552,49988,14
553,50023,16
554,51141,31
555,52044,39
556,49688,13
557,48946,24
558,49651,20
559,50419,24
56,49217,34
560,48533,20
561,52660,20
562,53587,20
563,51747,13
564,50731,13
565,51648,25
566,51032,14
567,48205,19
568,47721,35
569,47913,17
57,50592,9
570,52300,25
571,48725,14
572,51065,7
573,51373,33
574,51804,17
575,49684,39
576,45661,100
577,46071,12
578,49346,20
579,51954,25
58,48953,17
580,49257,5
581,47715,24
582,54631,21
583,47384,8
584,51067,26
585,51819,22
586,50117,24
587,50832,28
588,50924,14
589,48257,29
59,48718,24
590,47729,14
591,54998,8
592,48418,37
593,51666,19
594,47673,4
595,49902,21
596,52119,27
597,55342,20
598,49146,35
599,52419,10
6,48271,8
60,49664,17
600,47953,20
601,51576,13
602,50704,15
603,50841,10
604,47517,5
605,50091,30
606,48058,7
607,49035,25
608,50785,14
609,54515,15
61,49434,14
610,52803,22
611,49184,9
612,48598,8
613,52620,16
614,50128,8
615,50664,21
616,51307,21
617,54596,26
618,50633,13
619,50098,13
62,52032,12
620,58887,17
621,47141,43
622,50022,32
623,50025,18
624,51548,10
625,49679,15
626,50184,28
627,49255,31
628,54144,26
629,51765,14
63,48248,13
630,47674,11
631,48576,14
632,51103,17
633,46854,43
634,51675,18
635,49876,21
636,48216,33
637,50026,28
638,52057,16
639,51247,18
64,51977,29
640,49007,44
641,52039,36
642,50217,9
643,50925,29
644,49249,17
645,54068,21
646,48777,10
647,47856,20
648,54220,31
649,50667,22
65,47336,18
650,51197,26
651,56242,12
652,49532,29
653,48502,29
654,52015,18
655,52852,30
656,49922,28
657,52509,26
658,49747,36
659,50457,19
66,50050,22
660,47912,29
661,52422,18
662,46988,18
663,48565,10
664,48883,17
665,48462,6
666,50715,25
667,49909,24
668,52769,30
669,51267,18
67,53955,21
670,49065,30
671,46825,52
672,52034,17
673,51025,11
674,48838,17
675,51844,23
676,49608,29
677,52875,13
678,50106,20
679,49745,8
68,49232,32
680,50106,15
681,48951,29
682,49439,34
683,53418,19
684,48474,10
685,51304,32
686,48100,29
687,54906,23
688,49474,34
689,49514,20
69,50127,17
690,51359,16
691,49825,16
692,49889,37
693,54828,17
694,54105,11
695,48783,23
696,52924,37
697,53887,16
698,47831,19
699,49218,33
7,51246,23
70,47393,17
700,49541,16
701,53350,13
702,53715,20
703,47614,10
704,49347,28
705,51062,17
706,52606,26
707,50494,13
708,50825,16
709,50394,9
71,53897,28
710,52657,11
711,51548,22
712,51254,22
713,46559,33
714,49979,14
715,49230,7
716,51076,10
717,52761,23
718,54538,25
719,48416,19
72,51241,31
720,48233,12
721,50070,16
722,58725,22
723,51229,18
724,50384,27
725,51420,21
726,51397,28
727,52791,7
728,50980,27
729,50718,15
73,54362,29
730,49728,8
731,50730,30
732,48227,26
733,54133,16
734,52680,27
735,51320,19
736,50560,9
737,48331,40
738,53415,22
739,47733,35
74,47758,40
740,48998,17
741,52741,9
742,51617,11
743,50921,16
744,50714,22
745,50171,13
746,50298,30
747,48153,41
748,49776,18
749,50586,19
75,51399,25
750,48469,9
751,51436,25
752,54549,28
753,49395,36
754,48003,9
755,49160,27
756,57719,12
757,52663,31
758,52095,10
759,48296,16
76,49373,21
760,49756,25
761,47869,35
762,52225,27
763,51759,19
764,49792,27
765,51342,26
766,55094,17
767,49695,21
768,52997,9
769,49153,20
77,49210,13
770,50513,19
771,50469,32
772,50370,19
773,48471,31
774,51318,27
775,49947,28
776,51577,19
777,47215,42
778,53011,18
779,51495,18
78,51039,13
780,52209,16
781,54059,18
782,49553,17
783,46667,36
784,53269,16
785,49176,41
786,49420,17
787,48084,33
788,50069,30
789,50405,45
79,48774,39
790,52436,13
791,52807,29
792,52331,15
793,53488,16
794,49378,26
795,53803,23
796,49688,22
797,53575,11
798,52035,35
799,48930,16
8,48537,13
80,56692,5
800,51233,17
801,48161,27
802,47107,27
803,50470,16
804,50119,8
805,54285,12
806,53008,22
807,50057,20
808,49029,16
809,51739,15
81,50796,28
810,50218,25
811,49194,24
812,49601,21
813,52462,19
814,51522,13
815,52351,15
816,52341,9
817,51839,15
818,48130,36
819,50276,22
82,49945,13
820,53379,27
821,51537,19
822,48980,35
823,48183,35
824,54589,24
825,47776,31
826,49825,31
827,53055,19
828,48906,34
829,49748,14
83,51748,18
830,49990,38
831,50438,17
832,56282,11
833,56250,28
834,51722,26
835,49931,24
836,47471,20
837,47230,14
838,49628,15
839,48498,18
84,52884,29
840,56089,19
841,55228,23
842,52298,18
843,52266,17
844,50279,19
845,52087,21
846,51669,12
847,51730,28
848,47170,33
849,52693,18
85,50002,12
850,51552,18
851,51495,14
852,51840,17
853,47820,32
854,48681,30
855,52072,12
856,56397,13
857,49916,20
858,51476,19
859,48704,15
86,47590,35
860,48688,19
861,48868,35
862,49922,25
863,47514,23
864,48485,13
865,52799,17
866,49767,33
867,50206,17
868,53567,19
869,52611,22
87,49231,20
870,49600,27
871,47543,18
872,53693,21
873,48099,29
874,50508,16
875,47435,13
876,50720,16
877,50758,19
878,53154,9
879,50366,30
88,49571,21
880,48458,15
881,47358,30
882,52391,13
883,47323,14
884,48448,19
885,51236,31
886,54980,7
887,50177,32
888,49828,33
889,49599,29
89,49145,28
890,49246,33
891,49924,29
892,48808,19
893,47736,15
894,47714,48
895,47586,40
896,50482,11
897,53137,16
898,49646,16
899,53485,22
9,49540,29
90,51980,21
900,48536,38
901,47690,25
902,52808,18
903,51792,24
904,54019,22
905,51081,11
906,48599,21
907,49193,10
908,50905,11
909,50247,18
91,49203,26
910,50783,25
911,53052,15
912,51204,28
913,47688,35
914,58051,13
915,50999,32
916,51406,19
917,51843,12
918,49081,20
919,55531,14
92,47950,12
920,51035,21
921,51637,10
922,51162,29
923,51950,23
924,51754,18
925,50937,31
926,52924,12
927,50771,16
928,51117,22
929,49477,25
93,50478,13
930,48205,35
931,51426,12
932,52155,19
933,48118,32
934,52666,21
935,51881,29
936,48981,17
937,53964,14
938,50528,20
939,49747,38
94,51519,22
940,49461,12
