Solution name,Objective,Similarity
416,53167,81.768
417,50013,83.382
418,51531,82.563
419,49693,84.564
42,49232,80.641
420,49426,84.019
421,50699,83.093
422,53080,81.392
423,48723,80.67
424,50775,82.347
425,48735,82.426
426,50690,83.647
427,48767,81.148
428,51396,80.188
429,51642,83.12
43,51500,83.082
430,52971,79.935
431,48783,80.631
432,55280,82.992
433,54043,81.119
434,50775,82.98
435,50604,82.896
436,51893,81.979
437,47358,83.589
438,53148,83.709
439,52481,83.954
44,50890,84.586
440,51505,82.617
441,48189,83.702
442,47120,84.623
443,49413,82.827
444,51550,78.912
445,50443,84.426
446,49327,82.021
447,50921,82.546
448,50067,80.174
449,53424,83.033
45,54453,80.234
450,51033,82.739
451,51251,83.962
452,50629,85.16
453,50813,83.031
454,49381,81.166
455,49098,80.617
456,46915,84.089
457,51391,83.02
458,52635,82.616
459,51261,84.297
46,50138,82.771
460,52329,83.203
461,50860,81.351
462,50069,82.915
463,52263,81.632
464,46738,83.033
465,47440,86.007
466,53236,80.797
467,50102,82.603
468,51526,82.668
469,54112,80.439
47,49830,81.697
470,46909,84.219
471,50470,82.811
472,50839,83.626
473,52179,83.297
474,48448,84.32
475,47229,82.493
476,52442,82.857
477,51402,83.162
478,52574,83.467
479,50813,80.432
48,53163,81.774
480,52839,81.929
481,52987,83.441
482,51296,82.724
483,47884,84.121
484,51252,82.021
485,51224,80.803
486,54946,82.669
487,52604,83.762
488,50705,82.068
489,49083,82.094
49,48939,81.9
490,51213,81.245
491,50620,83.015
492,49817,82.348
493,52377,82.19
494,49876,83.311
495,47202,81.259
496,52137,81.892
497,51371,83.852
498,50351,79.784
499,52499,81.172
5,51727,84.212
50,49616,84.474
500,50676,83.004
501,51454,83.646
502,53081,82.277
503,52726,81.967
504,50699,82.882
505,52783,80.582
506,52211,82.717
507,50751,80.364
508,53300,79.947
509,56530,80.706
51,49682,81.155
510,49552,84.839
511,51408,81.021
512,49185,81.814
513,55853,84.479
514,52163,83.799
515,53496,84.331
516,55004,80.031
517,55679,79.847
518,49423,82.65
519,50720,85.763
52,51425,82.58
520,51393,83.685
521,49834,84.168
522,51377,83.796
523,51599,82.111
524,52444,82.753
525,52158,81.714
526,49849,82.222
527,51835,83.524
528,49468,80.791
529,53440,80.508
53,49153,81.107
530,49510,83.703
531,50262,83.407
532,56221,79.811
533,49956,81.951
534,55677,79.345
535,47591,84.451
536,50028,82.121
537,50950,81.888
538,52459,80.4
539,48310,81.968
54,48110,83.424
540,51849,81.507
541,48317,79.979
542,50637,83.741
543,51617,83.459
544,50534,81.575
545,53896,85.36
546,47019,84.232
547,49950,83.039
548,48749,82.276
549,49929,82.507
55,50539,81.866
550,49011,82.922
551,48325,84.327
552,49988,83.174
553,50023,81.723
554,51141,83.466
555,52044,83.094
556,49688,80.421
557,48946,84.158
558,49651,81.753
559,50419,83.435
56,49217,82.04
560,48533,81.609
561,52660,83.366
562,53587,82.736
563,51747,84.587
564,50731,81.998
565,51648,83.34
566,51032,81.799
567,48205,80.206
568,47721,83.005
569,47913,84.294
57,50592,82.377
570,52300,84.121
571,48725,84.051
572,51065,82.48
573,51373,84.531
574,51804,85.391
575,49684,83.791
576,45661,83.648
577,46071,85.325
578,49346,82.215
579,51954,82.473
58,48953,81.033
580,49257,82.799
581,47715,83.59
582,54631,82.559
583,47384,82.801
584,51067,80.648
585,51819,83.111
586,50117,83.318
587,50832,80.616
588,50924,82.298
589,48257,81.693
59,48718,83.012
590,47729,82.013
591,54998,79.266
592,48418,83.706
593,51666,82.397
594,47673,83.012
595,49902,82.832
596,52119,84.758
597,55342,78.663
598,49146,81.754
599,52419,82.764
6,48271,83.806
60,49664,84.721
600,47953,81.587
601,51576,83.074
602,50704,81.357
603,50841,79.757
604,47517,82.739
605,50091,82.669
606,48058,83.542
607,49035,81.399
608,50785,81.163
609,54515,83.304
61,49434,82.234
610,52803,83.18
611,49184,81.917
612,48598,82.806
613,52620,84.565
614,50128,81.674
615,50664,83.961
616,51307,81.333
617,54596,83.55
618,50633,81.487
619,50098,80.201
62,52032,81.663
620,58887,81.933
621,47141,83.768
622,50022,82.992
623,50025,82.026
624,51548,81.447
625,49679,84.297
626,50184,83.786
627,49255,84.048
628,54144,82.842
629,51765,82.393
63,48248,83.437
630,47674,82.626
631,48576,85.187
632,51103,81.522
633,46854,82.443
634,51675,82.884
635,49876,82.178
636,48216,84.567
637,50026,81.984
638,52057,82.539
639,51247,83.622
64,51977,81.454
640,49007,82.812
641,52039,82.93
642,50217,81.565
643,50925,82.851
644,49249,81.618
645,54068,82.709
646,48777,84.578
647,47856,83.782
648,54220,79.673
649,50667,83.885
65,47336,82.04
650,51197,83.756
651,56242,79.51
652,49532,84.432
653,48502,82.547
654,52015,81.961
655,52852,84.082
656,49922,83.221
657,52509,84.268
658,49747,80.725
659,50457,84.071
66,50050,82.145
660,47912,84.622
661,52422,82.134
662,46988,83.147
663,48565,83.97
664,48883,82.006
665,48462,85.172
666,50715,82.739
667,49909,83.41
668,52769,83.408
669,51267,80.775
67,53955,81.631
670,49065,82.246
671,46825,82.184
672,52034,83.694
673,51025,80.88
674,48838,83.096
675,51844,82.364
676,49608,81.174
677,52875,83.331
678,50106,84.122
679,49745,84.158
68,49232,84.06
680,50106,81.917
681,48951,82.995
682,49439,81.619
683,53418,82.229
684,48474,82.65
685,51304,82.697
686,48100,81.792
687,54906,80.869
688,49474,80.119
689,49514,84.025
69,50127,83.348
690,51359,83.146
691,49825,83.872
692,49889,82.775
693,54828,82.115
694,54105,81.278
695,48783,81.606
696,52924,84.126
697,53887,80.459
698,47831,83.999
699,49218,85.319
7,51246,83.54
70,47393,83.279
700,49541,83.461
701,53350,82.035
702,53715,82.097
703,47614,82.608
704,49347,84.091
705,51062,82.84
706,52606,80.7
707,50494,81.16
708,50825,83.715
709,50394,82.26
71,53897,85.042
710,52657,83.614
711,51548,82.978
712,51254,82.826
713,46559,84.219
714,49979,82.613
715,49230,84.211
716,51076,80.592
717,52761,84.722
718,54538,81.057
719,48416,82.375
72,51241,82.658
720,48233,82.038
721,50070,82.67
722,58725,77.946
723,51229,82.664
724,50384,79.838
725,51420,82.393
726,51397,83.602
727,52791,81.716
728,50980,84.806
729,50718,82.672
73,54362,83.942
730,49728,81.087
731,50730,82.366
732,48227,84.791
733,54133,82.704
734,52680,84.291
735,51320,83.146
736,50560,85.591
737,48331,82.491
738,53415,81.751
739,47733,83.867
74,47758,83.336
740,48998,82.757
741,52741,81.122
742,51617,83.563
743,50921,82.102
744,50714,84.281
745,50171,85.403
746,50298,81.188
747,48153,83.076
748,49776,83.121
749,50586,82.9
75,51399,83.227
750,48469,81.7
751,51436,82.195
752,54549,79.175
753,49395,83.09
754,48003,81.304
755,49160,83.266
756,57719,83.929
757,52663,81.332
758,52095,83.047
759,48296,83.266
76,49373,84.429
760,49756,85.134
761,47869,82.176
762,52225,83.705
763,51759,84.042
764,49792,83.749
765,51342,79.338
766,55094,80.569
767,49695,82.845
768,52997,81.09
769,49153,85.63
77,49210,82.783
770,50513,82.604
771,50469,84.639
772,50370,82.137
773,48471,83.993
774,51318,84.614
775,49947,84.317
776,51577,82.131
777,47215,83.781
778,53011,80.751
779,51495,81.703
78,51039,83.152
780,52209,83.908
781,54059,81.502
782,49553,81.829
783,46667,82.781
784,53269,78.77
785,49176,79.535
786,49420,83.104
787,48084,82.041
788,50069,82.198
789,50405,83.216
79,48774,78.293
790,52436,83.692
791,52807,83.54
792,52331,82.687
793,53488,82.448
794,49378,81.948
795,53803,82.818
796,49688,82.034
797,53575,84.983
798,52035,81.505
799,48930,81.281
8,48537,82.124
80,56692,83.65
800,51233,82.241
801,48161,82.426
802,47107,83.447
803,50470,82.702
804,50119,82.071
805,54285,83.252
806,53008,84.167
807,50057,81.781
808,49029,83.246
809,51739,83.543
81,50796,80.963
810,50218,82.352
811,49194,83.063
812,49601,81.616
813,52462,82.928
814,51522,84.006
815,52351,82.175
816,52341,81.591
817,51839,83.511
818,48130,84.132
819,50276,84.025
82,49945,81.722
820,53379,82.294
821,51537,82.962
822,48980,81.119
823,48183,85.589
824,54589,84.463
825,47776,84.633
826,49825,82.298
827,53055,82.791
828,48906,82.872
829,49748,80.004
83,51748,82.464
830,49990,80.893
831,50438,81.133
832,56282,82.864
833,56250,80.31
834,51722,82.9
835,49931,84.351
836,47471,83.841
837,47230,84.285
838,49628,83.695
839,48498,82.027
84,52884,78.826
840,56089,81.243
841,55228,82.783
842,52298,83.886
843,52266,83.774
844,50279,84.031
845,52087,83.417
846,51669,84.345
847,51730,83.438
848,47170,82.483
849,52693,81.305
85,50002,81.876
850,51552,83.175
851,51495,82.491
852,51840,82.017
853,47820,82.309
854,48681,84.172
855,52072,82.851
856,56397,82.71
857,49916,83.396
858,51476,82.725
859,48704,83.866
86,47590,83.904
860,48688,83.762
861,48868,83.513
862,49922,84.505
863,47514,84.814
864,48485,81.872
865,52799,81.578
866,49767,81.365
867,50206,78.665
868,53567,82.378
869,52611,82.744
87,49231,81.46
870,49600,82.111
871,47543,81.895
872,53693,82.167
873,48099,85.345
874,50508,84.193
875,47435,82.857
876,50720,79.582
877,50758,82.96
878,53154,83.856
879,50366,81.548
88,49571,80.938
880,48458,83.161
881,47358,84.86
882,52391,81.885
883,47323,85.616
884,48448,82.209
885,51236,81.046
886,54980,82.269
887,50177,79.856
888,49828,83.717
889,49599,83.465
89,49145,83.222
890,49246,85.663
891,49924,82.289
892,48808,83.846
893,47736,82.383
894,47714,83.114
895,47586,84.133
896,50482,83.052
897,53137,82.051
898,49646,85.386
899,53485,83.332
9,49540,81.02
90,51980,82.139
900,48536,81.713
901,47690,82.4
902,52808,83.882
903,51792,82.815
904,54019,81.258
905,51081,82.983
906,48599,82.38
907,49193,80.95
908,50905,83.648
909,50247,83.61
91,49203,83.354
910,50783,83.885
911,53052,83.241
912,51204,83.449
913,47688,83.108
914,58051,81.174
915,50999,84.055
916,51406,83.852
917,51843,83.489
918,49081,84.393
919,55531,82.835
92,47950,84.173
920,51035,84.251
921,51637,83.864
922,51162,82.507
923,51950,83.42
924,51754,82.48
925,50937,82.114
926,52924,83.169
927,50771,82.052
928,51117,84.064
929,49477,81.285
93,50478,83.406
930,48205,84.536
931,51426,82.743
932,52155,82.367
933,48118,83.574
934,52666,84.634
935,51881,84.381
936,48981,84.821
937,53964,84.096
938,50528,82.667
939,49747,84.917
94,51519,84.919
940,49461,82.763
941,48660,81.789
942,52881,83.807
943,49188,83.222
944,48662,84.283
945,48865,80.222
946,48086,83.251
947,53799,81.19
948,49144,84.065
949,50005,82.175
95,52034,81.733
950,50787,82.437
951,47700,83.075
952,53637,81.921
953,50257,84.591
954,50811,82.057
955,54065,83.265
956,50070,82.904
957,50676,80.982
958,53421,85.019
959,51220,82.085
96,50884,84.613
960,49442,81.937
961,53136,83.836
962,53596,82.857
963,49858,82.117
964,46358,85.639
965,49644,85.347
966,50716,83.201
967,50461,81.516
968,50609,84.017
