Solution name,Objective,Similarity
508,53300,80
509,56530,81
51,49682,83
510,49552,85
511,51408,82
512,49185,85
513,55853,83
514,52163,82
515,53496,82
516,55004,78
517,55679,78
518,49423,84
519,50720,86
52,51425,85
520,51393,86
521,49834,85
522,51377,83
523,51599,80
524,52444,85
525,52158,82
526,49849,81
527,51835,84
528,49468,83
529,53440,83
53,49153,84
530,49510,82
531,50262,83
532,56221,80
533,49956,80
534,55677,79
535,47591,85
536,50028,83
537,50950,83
538,52459,76
539,48310,84
54,48110,86
540,51849,85
541,48317,84
542,50637,85
543,51617,83
544,50534,84
545,53896,85
546,47019,86
547,49950,85
548,48749,83
549,49929,85
55,50539,80
550,49011,84
551,48325,82
552,49988,82
553,50023,83
554,51141,82
555,52044,82
556,49688,81
557,48946,84
558,49651,83
559,50419,81
56,49217,81
560,48533,83
561,52660,82
562,53587,85
563,51747,87
564,50731,86
565,51648,82
566,51032,84
567,48205,84
568,47721,84
569,47913,87
57,50592,84
570,52300,85
571,48725,84
572,51065,80
573,51373,83
574,51804,87
575,49684,84
576,45661,100
577,46071,89
578,49346,84
579,51954,83
58,48953,82
580,49257,84
581,47715,86
582,54631,87
583,47384,82
584,51067,78
585,51819,82
586,50117,86
587,50832,80
588,50924,84
589,48257,82
59,48718,85
590,47729,88
591,54998,78
592,48418,87
593,51666,82
594,47673,87
595,49902,81
596,52119,89
597,55342,77
598,49146,86
599,52419,84
6,48271,87
60,49664,85
600,47953,78
601,51576,82
602,50704,82
603,50841,82
604,47517,83
605,50091,82
606,48058,85
607,49035,81
608,50785,79
609,54515,81
61,49434,84
610,52803,85
611,49184,85
612,48598,83
613,52620,86
614,50128,87
615,50664,84
616,51307,83
617,54596,84
618,50633,85
619,50098,80
62,52032,83
620,58887,80
621,47141,83
622,50022,83
623,50025,81
624,51548,82
625,49679,90
626,50184,87
627,49255,86
628,54144,83
629,51765,86
63,48248,84
630,47674,80
631,48576,86
632,51103,82
633,46854,87
634,51675,85
635,49876,78
636,48216,87
637,50026,84
638,52057,83
639,51247,86
64,51977,83
640,49007,88
641,52039,85
642,50217,81
643,50925,83
644,49249,83
645,54068,81
646,48777,89
647,47856,86
648,54220,79
649,50667,85
65,47336,83
650,51197,86
651,56242,79
652,49532,85
653,48502,83
654,52015,81
655,52852,88
656,49922,84
657,52509,87
658,49747,79
659,50457,85
66,50050,86
660,47912,85
661,52422,82
662,46988,84
663,48565,86
664,48883,81
665,48462,86
666,50715,85
667,49909,84
668,52769,88
669,51267,86
67,53955,81
670,49065,86
671,46825,87
672,52034,85
673,51025,82
674,48838,84
675,51844,85
676,49608,82
677,52875,84
678,50106,84
679,49745,85
68,49232,85
680,50106,83
681,48951,86
682,49439,82
