Solution name,Objective,Similarity
416,53167,32.219
417,50013,33.911
418,51531,33.144
419,49693,36.751
42,49232,36.442
420,49426,36.171
421,50699,33.708
422,53080,30.654
423,48723,36.137
424,50775,34.817
425,48735,39.895
426,50690,36.539
427,48767,36.254
428,51396,32.364
429,51642,36.366
43,51500,35.181
430,52971,29.282
431,48783,36.486
432,55280,33.225
433,54043,29.948
434,50775,35.502
435,50604,34.613
436,51893,33.882
437,47358,36.5
438,53148,32.273
439,52481,34.758
44,50890,36.986
440,51505,33.471
441,48189,39.388
442,47120,40.493
443,49413,35.136
444,51550,33.652
445,50443,35.42
446,49327,36.608
447,50921,33.2
448,50067,36.388
449,53424,30.978
45,54453,30.788
450,51033,32.593
451,51251,34.468
452,50629,37.509
453,50813,35.467
454,49381,33.841
455,49098,36.213
456,46915,39.251
457,51391,36.348
458,52635,34.496
459,51261,35.734
46,50138,35.94
460,52329,33.739
461,50860,36.447
462,50069,37.247
463,52263,31.854
464,46738,40.982
465,47440,38.91
466,53236,33.896
467,50102,32.889
468,51526,33.265
469,54112,31.521
47,49830,33.171
470,46909,40.416
471,50470,37.199
472,50839,36.603
473,52179,30.083
474,48448,37.848
475,47229,41.319
476,52442,32.226
477,51402,34.157
478,52574,33.57
479,50813,33.061
48,53163,30.657
480,52839,31.751
481,52987,34.042
482,51296,32.48
483,47884,38.873
484,51252,33.275
485,51224,36.167
486,54946,29.899
487,52604,33.838
488,50705,35.577
489,49083,38.719
49,48939,38.944
490,51213,31.107
491,50620,33.841
492,49817,35.551
493,52377,31.062
494,49876,35.862
495,47202,39.795
496,52137,31.414
497,51371,35.668
498,50351,34.831
499,52499,32.933
5,51727,36.25
50,49616,36.941
500,50676,34.213
501,51454,34.989
502,53081,31.243
503,52726,32.966
504,50699,34.659
505,52783,32.728
506,52211,31.645
507,50751,33.452
508,53300,33.411
509,56530,24.652
51,49682,36.592
510,49552,39.513
511,51408,34.626
512,49185,36.08
513,55853,32.728
514,52163,33.366
515,53496,33.67
516,55004,28.709
517,55679,27.746
518,49423,35.665
519,50720,36.19
52,51425,34.137
520,51393,35.188
521,49834,35.564
522,51377,35.031
523,51599,32.108
524,52444,28.02
525,52158,33.819
526,49849,38.97
527,51835,36.695
528,49468,34.776
529,53440,32.838
53,49153,36.19
530,49510,34.589
531,50262,35.494
532,56221,26.352
533,49956,36.611
534,55677,30.997
535,47591,40.055
536,50028,36.912
537,50950,33.632
538,52459,34.03
539,48310,36.043
54,48110,39.522
540,51849,35.113
541,48317,40.061
542,50637,34.21
543,51617,36.804
544,50534,33.994
545,53896,32.892
546,47019,40.308
547,49950,36.59
548,48749,38.287
549,49929,34.913
55,50539,35.618
550,49011,38.823
551,48325,38.526
552,49988,38.826
553,50023,36.87
554,51141,34.561
555,52044,33.852
556,49688,34.138
557,48946,36.935
558,49651,34.924
559,50419,34.123
56,49217,35.954
560,48533,36.137
561,52660,31.519
562,53587,30.323
563,51747,37.103
564,50731,35.679
565,51648,34.844
566,51032,34.785
567,48205,36.948
568,47721,38.824
569,47913,38.728
57,50592,34.214
570,52300,31.685
571,48725,37.922
572,51065,35.72
573,51373,36.456
574,51804,29.494
575,49684,36.107
576,45661,42.751
577,46071,42.749
578,49346,38.417
579,51954,34.946
58,48953,37.801
580,49257,38.986
581,47715,38.019
582,54631,27.257
583,47384,40.259
584,51067,36.081
585,51819,33.851
586,50117,33.639
587,50832,34.795
588,50924,35.099
589,48257,39.027
59,48718,36.208
590,47729,38.133
591,54998,29.636
592,48418,40.109
593,51666,33.54
594,47673,39.465
595,49902,35.756
596,52119,33.625
597,55342,29.111
598,49146,34.814
599,52419,29.85
6,48271,38.552
60,49664,37.567
600,47953,38.972
601,51576,33.425
602,50704,32.765
603,50841,34.198
604,47517,39.971
605,50091,36.451
606,48058,40.509
607,49035,36.109
608,50785,36.098
609,54515,33.284
61,49434,40.167
610,52803,31.153
611,49184,37.473
612,48598,37.014
613,52620,31.346
614,50128,37.625
615,50664,37.9
616,51307,33.896
617,54596,32.659
618,50633,36.297
619,50098,35.773
62,52032,31.657
620,58887,26.906
621,47141,42.875
622,50022,36.588
623,50025,38.487
624,51548,32.466
625,49679,34.418
626,50184,36.503
627,49255,35.785
628,54144,28.789
629,51765,36.168
63,48248,36.367
630,47674,39.64
631,48576,38.572
632,51103,33.974
633,46854,40.064
634,51675,33.062
635,49876,33.822
636,48216,38.752
637,50026,35.778
638,52057,30.287
639,51247,34.576
64,51977,33.673
640,49007,38.676
641,52039,33.366
642,50217,35.781
643,50925,34.511
644,49249,38.82
645,54068,32.455
646,48777,38.498
647,47856,40.522
648,54220,32.024
649,50667,34.586
65,47336,39.566
650,51197,34.033
