122
143
127
24
121
131
103
38
101
31
179
197
183
34
5
167
133
2
182
95
172
16
14
8
63
115
82
53
142
130
141
148
140
174
51
70
91
156
3
67
158
162
150
117
192
21
196
44
71
193
119
59
166
85
114
72
171
58
89
129
64
159
147
181
170
189
12
107
97
139
52
18
132
185
33
73
136
145
157
80
153
55
88
36
25
154
165
37
137
99
0
57
190
19
198
135
169
66
26
92
