134
154
165
37
137
57
99
50
24
127
121
131
103
38
101
31
34
183
197
179
143
122
92
26
169
66
128
5
2
182
163
40
8
63
82
115
69
53
142
130
141
148
140
174
51
70
91
156
67
158
162
150
117
192
196
44
71
193
119
59
166
85
114
72
58
89
129
64
159
147
181
170
189
12
107
139
52
132
185
73
136
33
29
18
16
172
95
135
198
190
19
145
157
80
153
4
55
88
36
25
