37
165
154
134
25
36
88
55
4
153
80
157
145
135
198
190
19
33
29
18
16
52
12
132
185
73
61
136
90
170
189
181
147
159
64
129
89
58
171
72
114
85
166
59
119
193
71
44
196
117
150
162
158
67
78
3
156
91
70
51
174
140
148
141
130
142
53
69
115
82
63
8
40
163
182
2
5
34
183
197
31
101
42
38
103
131
24
127
121
179
143
122
92
26
66
169
0
57
99
137
