Solution name,Objective,Similarity
986,82611,88.308
987,76744,89.622
988,78001,89.493
989,78191,88.404
99,77997,89.199
990,76986,90.015
991,76139,88.43
992,75250,88.995
993,78846,89.729
994,77671,89.0
995,76500,89.321
996,79109,88.379
997,83196,88.143
998,83254,88.607
999,79306,88.753
