140
174
51
91
70
130
192
196
117
150
162
158
67
114
72
129
89
64
159
147
181
189
71
44
193
119
59
63
82
115
40
8
172
95
18
52
12
107
16
29
33
136
61
73
185
132
190
66
169
0
77
57
137
146
80
135
198
19
79
145
157
153
4
55
88
36
25
134
154
123
165
37
102
99
92
122
127
24
131
103
38
101
31
121
179
143
197
183
34
5
133
182
2
69
113
32
53
142
141
148
