Solution name,Objective,Similarity
416,52477,33.032
417,51660,37.571
418,50295,35.699
419,53867,32.253
42,53262,33.382
420,51177,32.841
421,50419,37.289
422,53803,32.443
423,55384,29.37
424,57733,27.787
425,53558,31.882
426,54895,29.951
427,54476,33.064
428,53974,33.518
429,54303,30.614
43,52277,34.128
430,54464,32.651
431,50516,39.016
432,55148,30.466
433,52652,34.282
434,51038,35.844
435,55592,29.498
436,55290,32.292
437,54453,31.299
438,50925,36.394
439,53349,33.423
44,54451,32.143
440,52830,32.671
441,54207,30.678
442,51788,35.81
443,53055,33.774
444,51287,33.599
445,52343,33.658
446,52709,33.646
447,51922,33.621
448,55647,30.027
449,52946,31.986
45,50475,37.076
450,52890,36.173
451,56630,29.478
452,53555,32.465
453,54790,32.836
454,54923,32.364
455,51041,35.783
456,53078,34.829
457,53830,33.032
458,54676,32.583
459,54541,30.432
46,53825,33.818
460,55510,30.359
461,55403,30.8
462,54707,30.182
463,56734,28.209
464,54556,34.48
465,52363,33.818
466,53434,31.09
467,53800,33.314
468,53170,31.459
469,54619,32.719
47,50006,37.698
470,52829,32.546
471,55930,31.987
472,54127,35.088
473,54898,33.676
474,50859,36.762
475,52128,35.257
476,53577,33.594
477,52702,34.934
478,53970,31.647
479,53870,31.389
48,56256,31.356
480,54544,34.087
481,53765,33.015
482,51812,34.202
483,53670,33.866
484,52621,35.84
485,51239,35.252
486,52048,35.75
487,53540,32.611
488,51503,34.279
489,51177,37.167
49,52610,32.439
490,53139,33.198
491,52612,34.637
492,52194,34.183
493,55245,34.315
494,50762,37.131
495,51972,34.888
496,55873,30.945
497,57126,27.894
498,54564,33.797
499,53001,31.636
5,55521,31.623
50,54083,31.76
500,51562,35.887
501,56664,29.159
502,57540,30.512
503,53937,32.205
504,55842,29.94
505,55727,32.939
506,52016,33.656
507,55705,27.394
508,52413,35.39
509,52575,32.598
51,55348,31.76
510,53790,30.473
511,51255,37.17
512,54321,33.956
513,54607,30.154
514,54783,31.205
515,53498,32.597
516,52540,34.302
517,50467,38.818
518,54566,29.822
519,52887,32.242
52,57832,26.942
520,52361,33.311
521,54109,30.407
522,55741,30.024
523,53919,33.839
524,53833,32.313
525,52768,35.236
526,52753,34.26
527,51333,37.28
528,51727,33.235
529,56100,30.013
53,52933,32.453
530,52955,32.817
531,57348,28.749
532,55493,30.992
533,50457,37.54
534,53321,33.743
535,53581,31.024
536,53313,29.678
537,55141,30.576
538,53603,32.35
539,55423,29.204
54,51828,35.51
540,51390,35.717
541,54660,30.159
542,55365,30.384
543,53668,31.923
544,53626,31.304
545,52150,34.099
546,54086,32.281
547,56873,31.188
548,52052,32.78
549,51899,36.62
55,55974,28.657
550,53353,33.679
551,54157,31.409
552,57152,31.706
553,57016,28.415
554,50730,36.32
555,54792,32.182
556,55343,28.044
