Solution name,Objective,Similarity
508,52413,39
509,52575,38
51,55348,31
510,53790,33
511,51255,42
512,54321,43
513,54607,31
514,54783,30
515,53498,31
516,52540,38
517,50467,48
518,54566,30
519,52887,34
52,57832,28
520,52361,41
521,54109,29
522,55741,29
523,53919,44
524,53833,38
525,52768,37
526,52753,33
527,51333,38
528,51727,43
529,56100,29
53,52933,34
530,52955,32
531,57348,29
532,55493,32
533,50457,42
534,53321,35
535,53581,33
536,53313,33
537,55141,30
538,53603,37
539,55423,39
54,51828,43
540,51390,37
541,54660,32
542,55365,30
543,53668,35
544,53626,30
545,52150,37
546,54086,31
547,56873,33
548,52052,40
549,51899,40
55,55974,35
550,53353,38
551,54157,32
552,57152,35
553,57016,41
554,50730,42
555,54792,33
556,55343,33
557,52672,40
558,52708,36
559,52664,40
56,54884,36
560,54162,36
561,51532,43
562,50728,42
563,51733,40
564,52366,41
565,52900,43
566,54053,33
567,50974,43
568,53806,33
569,53476,43
57,52965,33
570,50320,43
571,51371,35
572,53423,36
573,53215,39
574,56269,36
575,52930,36
576,52087,43
577,51985,39
578,53823,33
579,55601,34
58,55083,33
580,51030,38
581,54289,38
582,52167,40
583,52380,43
584,53430,36
585,54165,31
586,54648,23
587,50686,39
588,52284,46
589,53159,37
59,52296,41
590,52109,43
591,55040,41
592,52157,33
593,54533,34
594,55493,34
595,50686,36
596,50542,48
597,52434,28
598,58199,29
599,53843,32
6,51616,34
60,54504,31
600,55044,45
601,54139,33
602,53326,44
603,53001,43
604,53256,36
605,53645,38
606,54533,36
607,53143,45
608,53669,42
609,54311,39
61,53978,37
610,51130,44
611,54372,30
612,52003,33
613,52279,41
614,53274,34
615,54162,39
616,55233,35
617,52790,38
618,51805,38
619,52097,33
62,52070,42
620,53182,31
621,53682,38
622,50830,45
623,54742,41
624,53358,35
625,52164,35
626,52645,39
627,56253,35
628,51625,46
629,53132,39
63,55918,33
630,51374,43
631,53284,46
632,54837,37
633,52265,45
634,52464,41
635,53245,40
636,52428,34
637,55069,35
638,53919,29
639,54654,32
64,51672,40
640,53723,36
641,51350,39
642,51749,45
643,52587,37
644,51576,42
645,54670,41
646,56779,30
647,55224,36
648,54894,28
649,53052,40
65,56992,31
650,54318,36
651,51988,40
652,53385,41
653,51891,37
654,54052,42
655,51722,41
656,51298,38
657,54872,42
658,51932,36
659,55026,30
66,52905,36
660,56595,33
661,52903,35
662,52773,46
663,55199,42
664,54410,30
665,52415,41
666,53069,42
667,55230,33
668,53175,36
669,60336,27
67,53918,37
670,53554,40
671,52147,33
672,56504,26
673,54493,38
674,54580,32
675,51207,44
676,53785,36
677,52341,39
678,54629,39
679,53043,45
68,50523,36
680,53137,37
681,55404,40
682,55043,33
683,53848,34
684,54551,38
685,54130,38
686,50935,43
687,52830,37
688,50844,42
689,54207,35
69,51025,37
690,53118,41
691,53829,34
692,49580,100
693,51803,48
694,51438,49
695,53334,38
696,52549,35
697,53334,38
698,55762,37
699,54022,33
7,52791,46
70,50874,41
700,51685,41
701,53227,40
702,52001,44
703,55992,40
704,52202,34
705,52034,38
706,52638,40
707,55556,37
708,54995,28
709,54920,33
71,52792,43
710,52193,38
711,54259,30
712,53092,43
713,52162,39
714,52845,39
715,55483,37
716,52032,37
717,54392,35
718,53391,36
719,58274,30
72,52917,27
720,53832,32
721,56624,33
722,52204,44
723,52140,48
724,54552,38
725,52456,42
726,51367,47
727,52634,44
728,55064,35
729,52085,40
73,55395,38
730,52054,44
731,54946,30
732,53505,42
733,51067,41
734,52317,42
735,50981,47
736,54356,35
737,54012,36
738,53843,31
739,53054,36
74,51918,47
740,53618,33
741,50650,48
742,54898,31
743,56753,33
744,52127,50
745,52284,40
746,56043,31
747,53326,37
748,54554,31
749,53384,35
75,53136,40
750,51222,41
751,53071,40
752,54675,38
753,53015,42
754,52366,38
755,50941,43
756,53200,42
757,51715,37
758,51673,38
759,52305,47
76,55247,35
760,53582,35
761,54535,37
762,51036,45
763,55219,34
764,53587,44
765,54435,42
766,56633,36
767,53633,38
768,52200,43
769,53800,37
77,55561,28
770,52132,36
771,57819,34
772,53807,30
773,55472,37
774,54885,37
775,52515,40
776,55000,38
777,50054,45
778,51599,33
779,55922,34
78,56097,28
780,53353,41
781,55215,35
782,51381,44
783,57509,33
784,54535,36
785,55900,41
786,52999,34
787,53252,43
788,53604,36
789,52125,42
79,51406,41
790,54405,37
791,55486,38
792,55490,35
793,53363,39
794,52340,36
795,54248,33
796,53087,31
797,55799,35
798,53009,33
799,55223,37
8,53868,39
80,54144,35
800,50154,54
801,50570,45
802,51967,49
803,53932,34
804,51500,44
805,51948,40
806,56164,27
807,53816,31
808,54530,25
809,52731,37
81,52901,40
810,53798,36
811,51769,44
812,54399,35
813,53519,33
814,57075,30
815,53625,38
816,53580,40
817,53787,33
818,52183,42
819,50898,43
82,54595,34
820,52797,45
821,54614,33
822,53822,40
823,52723,40
824,52366,40
825,51833,52
826,53054,37
827,53967,32
828,53154,35
829,51510,43
83,53752,30
830,54633,35
831,53599,30
832,54729,40
833,54116,38
834,54217,39
835,52836,36
836,52509,43
837,53767,51
838,52093,34
839,53001,37
84,53125,45
840,53359,35
841,52565,41
842,52748,29
843,50823,46
844,51165,41
845,53239,38
846,55554,35
847,51606,46
848,54986,33
849,51544,43
85,51509,37
850,50826,37
851,54537,44
852,54096,39
853,51479,41
854,53884,40
855,50950,50
856,53731,41
857,54506,35
858,54401,35
859,53295,39
86,54712,39
860,52518,41
861,53932,34
862,50746,51
863,56562,33
864,53173,36
865,53390,36
866,56923,39
867,52439,43
868,51749,41
869,53775,31
87,51493,45
870,53534,44
871,52402,45
872,53892,31
873,53383,39
874,54775,39
875,52429,38
876,52844,36
877,53984,34
878,53687,31
879,58737,31
88,51902,42
880,52994,38
881,51235,44
882,54511,33
883,55355,31
884,51490,48
885,50938,41
886,55921,29
887,54612,38
888,56158,32
889,57754,36
89,51009,46
890,54591,32
891,52291,38
892,52106,37
893,51854,39
894,50358,44
895,52181,43
896,57227,33
897,56948,28
898,50478,39
