Solution name,Objective,Similarity
508,52413,84
509,52575,80
51,55348,79
510,53790,82
511,51255,81
512,54321,83
513,54607,78
514,54783,81
515,53498,81
516,52540,83
517,50467,84
518,54566,79
519,52887,79
52,57832,84
520,52361,80
521,54109,81
522,55741,83
523,53919,83
524,53833,85
525,52768,83
526,52753,81
527,51333,79
528,51727,86
529,56100,78
53,52933,83
530,52955,76
531,57348,78
532,55493,77
533,50457,80
534,53321,81
535,53581,81
536,53313,83
537,55141,83
538,53603,82
539,55423,86
54,51828,84
540,51390,81
541,54660,81
542,55365,72
543,53668,79
544,53626,77
545,52150,84
546,54086,81
547,56873,85
548,52052,85
549,51899,81
55,55974,84
550,53353,80
551,54157,80
552,57152,84
553,57016,87
554,50730,80
555,54792,81
556,55343,79
557,52672,84
558,52708,79
559,52664,83
56,54884,83
560,54162,83
561,51532,82
562,50728,83
563,51733,83
564,52366,85
565,52900,86
566,54053,80
567,50974,84
568,53806,84
569,53476,80
57,52965,80
570,50320,82
571,51371,83
572,53423,79
573,53215,78
574,56269,80
575,52930,82
576,52087,81
577,51985,81
578,53823,82
579,55601,78
58,55083,84
580,51030,79
581,54289,81
582,52167,83
583,52380,79
584,53430,81
585,54165,80
586,54648,77
587,50686,79
588,52284,83
589,53159,81
59,52296,83
590,52109,82
591,55040,85
592,52157,81
593,54533,82
594,55493,82
595,50686,82
596,50542,86
597,52434,77
598,58199,75
599,53843,81
6,51616,83
60,54504,76
600,55044,84
601,54139,78
602,53326,82
603,53001,81
604,53256,85
605,53645,80
606,54533,85
607,53143,82
608,53669,79
609,54311,82
61,53978,78
610,51130,83
611,54372,80
612,52003,81
613,52279,86
614,53274,83
615,54162,79
616,55233,81
617,52790,82
618,51805,81
619,52097,81
62,52070,83
620,53182,79
621,53682,82
622,50830,86
623,54742,84
624,53358,82
625,52164,82
626,52645,81
627,56253,84
628,51625,84
629,53132,82
63,55918,82
630,51374,82
631,53284,80
632,54837,85
633,52265,86
634,52464,82
635,53245,78
636,52428,79
637,55069,85
638,53919,83
639,54654,84
64,51672,77
640,53723,78
641,51350,84
642,51749,82
643,52587,82
644,51576,82
645,54670,80
646,56779,81
647,55224,82
648,54894,78
649,53052,80
65,56992,75
650,54318,79
651,51988,82
652,53385,83
653,51891,76
654,54052,82
655,51722,78
656,51298,81
657,54872,83
658,51932,76
659,55026,82
66,52905,81
660,56595,77
661,52903,87
662,52773,80
663,55199,81
664,54410,81
665,52415,84
666,53069,81
667,55230,85
668,53175,81
669,60336,76
67,53918,80
670,53554,81
671,52147,78
672,56504,77
673,54493,77
674,54580,80
675,51207,83
676,53785,79
677,52341,83
678,54629,79
679,53043,84
68,50523,82
680,53137,81
681,55404,82
682,55043,76
683,53848,79
684,54551,82
685,54130,84
686,50935,82
687,52830,79
688,50844,79
689,54207,82
69,51025,81
690,53118,80
691,53829,80
692,49580,100
693,51803,86
694,51438,84
695,53334,80
696,52549,84
697,53334,80
698,55762,81
699,54022,79
7,52791,85
70,50874,85
700,51685,81
701,53227,81
702,52001,83
703,55992,82
704,52202,79
705,52034,82
706,52638,77
707,55556,80
708,54995,81
709,54920,83
71,52792,80
710,52193,84
711,54259,78
712,53092,87
713,52162,79
714,52845,81
715,55483,78
716,52032,82
717,54392,82
718,53391,83
719,58274,79
72,52917,81
720,53832,80
721,56624,80
722,52204,84
723,52140,86
724,54552,83
725,52456,87
726,51367,83
727,52634,79
728,55064,81
729,52085,82
73,55395,82
730,52054,79
731,54946,78
732,53505,83
733,51067,77
734,52317,80
735,50981,82
736,54356,80
737,54012,80
738,53843,80
739,53054,83
74,51918,84
740,53618,82
741,50650,85
742,54898,78
743,56753,81
744,52127,84
745,52284,78
746,56043,81
747,53326,82
748,54554,79
749,53384,76
75,53136,82
750,51222,82
751,53071,80
752,54675,87
753,53015,82
754,52366,83
755,50941,86
756,53200,79
757,51715,83
758,51673,83
759,52305,84
76,55247,85
760,53582,79
761,54535,80
762,51036,85
763,55219,79
764,53587,82
765,54435,88
766,56633,79
767,53633,83
768,52200,80
769,53800,82
77,55561,80
770,52132,82
771,57819,81
772,53807,80
773,55472,80
774,54885,79
775,52515,81
776,55000,84
777,50054,83
778,51599,78
779,55922,81
78,56097,78
780,53353,82
781,55215,84
782,51381,82
783,57509,76
784,54535,83
785,55900,85
786,52999,76
787,53252,80
788,53604,80
789,52125,82
79,51406,84
790,54405,82
791,55486,83
792,55490,78
793,53363,83
794,52340,84
795,54248,77
796,53087,83
797,55799,79
798,53009,81
799,55223,79
8,53868,82
80,54144,80
800,50154,84
801,50570,81
802,51967,81
803,53932,82
804,51500,83
805,51948,81
806,56164,77
807,53816,76
808,54530,76
809,52731,82
81,52901,83
810,53798,82
811,51769,81
812,54399,81
813,53519,82
814,57075,74
815,53625,85
816,53580,83
817,53787,78
818,52183,86
819,50898,85
82,54595,84
820,52797,86
821,54614,82
822,53822,85
823,52723,80
824,52366,84
825,51833,87
826,53054,83
827,53967,80
828,53154,84
829,51510,84
83,53752,79
830,54633,79
831,53599,81
832,54729,82
833,54116,85
834,54217,81
835,52836,82
836,52509,80
837,53767,84
838,52093,81
839,53001,84
84,53125,82
