Solution name,Objective,Similarity
416,52477,81.55
417,51660,82.764
418,50295,81.655
419,53867,79.867
42,53262,81.922
420,51177,81.797
421,50419,81.904
422,53803,81.229
423,55384,79.953
424,57733,82.388
425,53558,81.91
426,54895,82.04
427,54476,83.518
428,53974,80.439
429,54303,82.294
43,52277,82.777
430,54464,78.375
431,50516,83.715
432,55148,82.99
433,52652,82.125
434,51038,82.059
435,55592,83.83
436,55290,81.157
437,54453,82.189
438,50925,80.653
439,53349,81.731
44,54451,80.571
440,52830,80.871
441,54207,81.644
442,51788,82.23
443,53055,83.889
444,51287,80.024
445,52343,80.932
446,52709,80.845
447,51922,82.158
448,55647,80.181
449,52946,81.07
45,50475,81.11
450,52890,82.39
451,56630,78.812
452,53555,82.175
453,54790,81.356
454,54923,81.021
455,51041,82.274
456,53078,80.952
457,53830,82.671
458,54676,80.364
459,54541,80.771
46,53825,81.984
460,55510,82.25
461,55403,81.404
462,54707,79.606
463,56734,80.35
464,54556,83.002
465,52363,83.126
466,53434,80.493
467,53800,82.209
468,53170,81.775
469,54619,80.902
47,50006,81.438
470,52829,81.223
471,55930,82.398
472,54127,84.799
473,54898,82.325
474,50859,82.213
475,52128,81.801
476,53577,81.341
477,52702,82.707
478,53970,80.038
479,53870,81.547
48,56256,81.316
480,54544,81.145
481,53765,81.681
482,51812,81.911
483,53670,82.889
484,52621,80.409
485,51239,81.305
486,52048,81.326
487,53540,83.86
488,51503,79.661
489,51177,83.178
49,52610,81.636
490,53139,81.648
491,52612,81.976
492,52194,82.614
493,55245,82.04
494,50762,84.307
495,51972,81.647
496,55873,82.985
497,57126,81.166
498,54564,84.023
499,53001,80.846
5,55521,82.116
50,54083,82.783
500,51562,82.631
501,56664,83.316
502,57540,81.123
503,53937,79.978
504,55842,80.421
505,55727,82.057
506,52016,82.114
507,55705,80.821
508,52413,83.044
509,52575,81.526
51,55348,81.812
510,53790,82.152
511,51255,82.121
512,54321,81.945
513,54607,80.166
514,54783,80.293
515,53498,81.581
516,52540,82.594
517,50467,82.884
518,54566,82.641
519,52887,81.735
52,57832,82.777
520,52361,80.143
521,54109,82.711
522,55741,83.434
523,53919,83.069
524,53833,82.508
525,52768,82.981
526,52753,83.248
527,51333,82.379
528,51727,82.494
529,56100,81.433
53,52933,81.909
530,52955,80.549
531,57348,78.426
532,55493,79.508
533,50457,82.822
534,53321,83.06
535,53581,80.62
536,53313,81.786
537,55141,83.101
538,53603,80.971
539,55423,81.853
54,51828,81.773
540,51390,83.802
541,54660,83.294
542,55365,78.617
543,53668,80.806
544,53626,81.829
545,52150,83.514
546,54086,82.878
547,56873,82.569
548,52052,81.673
549,51899,82.354
55,55974,81.75
550,53353,79.827
551,54157,80.995
552,57152,83.833
553,57016,82.467
554,50730,82.057
555,54792,80.756
556,55343,80.45
557,52672,83.19
558,52708,80.728
559,52664,81.43
56,54884,81.499
560,54162,83.313
561,51532,82.483
562,50728,84.222
563,51733,82.007
564,52366,82.122
565,52900,82.295
566,54053,82.165
567,50974,83.051
568,53806,81.981
569,53476,79.495
57,52965,81.292
570,50320,82.729
571,51371,80.703
572,53423,80.832
573,53215,79.725
574,56269,81.412
575,52930,83.365
576,52087,81.731
577,51985,80.94
578,53823,81.839
579,55601,78.857
58,55083,81.934
580,51030,82.316
581,54289,82.32
582,52167,81.789
583,52380,82.024
584,53430,82.336
585,54165,83.474
586,54648,81.059
587,50686,79.398
588,52284,80.601
589,53159,81.226
59,52296,80.011
590,52109,81.399
591,55040,83.594
592,52157,83.183
593,54533,82.484
594,55493,81.768
595,50686,82.275
596,50542,82.723
597,52434,82.039
598,58199,78.469
599,53843,82.453
6,51616,82.595
60,54504,81.488
600,55044,82.322
601,54139,78.077
602,53326,82.562
603,53001,82.178
604,53256,81.988
605,53645,82.36
606,54533,83.252
607,53143,81.676
608,53669,80.902
609,54311,82.676
61,53978,82.622
610,51130,82.083
611,54372,82.968
612,52003,82.6
613,52279,83.022
614,53274,83.837
615,54162,80.127
616,55233,81.806
617,52790,81.802
618,51805,82.737
619,52097,80.987
62,52070,83.061
620,53182,82.972
621,53682,82.745
622,50830,83.097
623,54742,81.696
624,53358,82.014
625,52164,81.483
626,52645,81.427
627,56253,83.462
628,51625,83.039
629,53132,80.263
63,55918,82.388
630,51374,81.813
631,53284,79.751
