160
11
152
130
119
109
189
75
1
177
41
137
39
199
150
192
43
77
4
114
91
121
50
149
0
69
19
178
164
34
159
143
59
96
147
27
116
185
64
20
71
61
163
74
113
195
55
22
53
117
15
108
62
32
180
81
154
102
144
141
87
79
194
21
157
170
186
127
88
153
175
167
101
99
135
51
5
112
66
6
172
156
98
190
72
12
94
89
42
111
31
73
95
169
110
8
26
92
48
106
