88
127
186
21
171
180
32
93
7
155
117
53
74
163
61
113
71
20
64
185
96
147
143
59
181
25
128
159
164
178
19
149
50
43
77
4
192
137
75
1
41
177
174
199
189
109
126
175
114
121
91
0
76
36
55
132
195
22
18
15
108
62
81
154
144
141
87
194
79
24
6
156
66
98
72
94
89
12
73
31
111
14
80
112
51
135
95
169
8
26
106
48
11
152
130
119
134
101
167
153
