159
89
129
64
59
71
139
52
33
19
190
198
29
18
84
196
44
166
114
117
8
63
82
140
174
70
91
51
192
21
2
133
183
179
24
131
152
50
92
26
34
197
143
99
135
95
172
57
137
37
165
25
154
36
88
153
80
157
145
79
16
182
5
122
127
121
103
38
101
31
169
66
128
163
115
32
69
113
53
142
148
141
130
156
67
158
162
150
119
107
12
136
61
73
185
132
170
189
181
147
