Solution name,Objective,Similarity
416,81938,86.709
417,81670,88.479
418,85658,88.548
419,83880,88.349
42,82247,88.071
420,84966,88.086
421,84835,86.383
422,84810,87.171
423,84475,87.423
424,82955,87.833
425,82280,88.461
426,82928,88.843
427,77776,87.103
428,88439,88.23
429,86366,87.78
43,84481,87.467
430,83838,88.364
431,85617,88.235
432,81499,88.526
433,80030,88.154
434,89980,86.708
435,79809,87.631
436,84142,89.343
437,87574,86.936
438,84640,88.235
439,82368,87.277
44,87624,89.153
440,79807,86.597
441,81851,89.343
442,82075,88.162
443,80284,87.895
444,86615,88.304
445,82699,89.751
446,85311,85.997
447,86742,88.007
448,82677,88.454
449,83510,89.345
45,86870,87.495
450,85808,89.542
451,83978,86.332
452,86752,86.249
453,80151,87.587
454,89455,86.654
455,90492,85.532
456,86036,87.797
457,86186,87.884
458,86340,87.947
459,85208,86.113
46,83803,89.067
460,85473,89.024
461,86733,86.911
462,82396,87.978
463,85743,88.454
464,86145,86.831
465,88152,86.188
466,85899,88.343
467,81188,86.597
468,81826,87.001
469,83720,88.778
47,85762,89.56
470,85907,88.639
471,86270,87.304
472,85227,88.129
473,81770,87.794
474,85868,87.592
475,84097,88.081
476,87487,85.038
477,83951,88.32
478,87609,86.557
479,88150,88.897
48,84196,88.387
480,83026,89.737
481,90687,86.34
482,84679,88.48
483,80663,87.853
484,83044,88.817
485,80233,88.003
486,84442,87.129
487,82751,89.083
488,84310,88.43
489,88452,88.819
49,84545,88.542
490,81864,86.482
491,88497,87.265
492,87018,88.236
493,80463,87.702
494,88866,88.913
495,82225,86.078
496,83052,86.216
497,83454,89.055
498,77706,86.954
499,86375,89.503
5,88861,86.87
50,85613,86.628
500,85019,86.776
501,82434,88.785
502,80794,88.976
503,88573,87.365
504,87546,87.765
505,84702,89.185
506,80949,87.427
507,82626,87.891
508,84704,88.138
509,85532,86.744
51,78013,88.079
510,86223,87.941
511,83048,87.221
512,82625,86.685
513,87891,87.827
514,84651,86.441
515,86123,86.801
516,86039,88.533
517,82082,89.399
518,82139,87.615
519,86494,87.819
52,83991,87.149
520,81091,87.227
521,78336,88.863
522,84018,85.708
523,82547,88.567
524,85880,87.935
525,83648,87.557
526,86848,86.718
527,88763,87.302
528,86933,86.647
529,85582,87.78
53,89349,86.622
530,85123,88.071
531,85743,85.71
532,84746,88.739
533,88104,88.393
534,83500,86.013
535,83424,87.654
536,82805,87.31
537,87228,86.798
538,86849,87.012
539,85337,86.433
54,83042,87.651
540,89725,89.34
541,83276,87.042
542,85506,87.025
543,88751,86.511
544,78156,88.082
545,84850,88.652
546,86700,88.159
547,91606,86.05
548,83343,87.271
549,87837,85.943
55,86885,86.426
550,85084,85.16
551,91164,87.749
552,87946,87.757
553,87458,85.574
554,80895,87.71
555,84647,88.805
556,88718,88.683
557,82552,87.862
558,83021,88.239
559,78815,87.334
56,84312,88.118
560,85954,87.334
561,85251,86.858
562,85242,87.688
563,84302,88.673
564,87401,88.804
565,85776,86.217
566,88512,85.471
567,84496,88.044
568,82272,87.895
569,87297,87.504
57,87365,87.211
570,79876,88.156
571,80852,89.348
572,83360,86.183
573,87036,89.062
574,86153,87.001
575,86734,87.526
576,86903,87.958
577,87470,89.65
578,85377,88.125
579,80979,87.863
58,85483,88.322
580,82210,86.317
581,85020,86.855
582,86326,86.812
583,85054,88.227
584,84545,87.607
585,82116,86.986
586,83223,86.819
587,79638,86.974
588,82474,88.38
589,83613,87.825
59,82873,87.381
590,88681,89.0
591,86135,88.656
592,79454,87.202
593,79023,90.063
594,85300,86.346
595,84104,88.687
596,85624,89.165
597,85482,88.865
598,88106,88.336
599,85635,87.668
6,87646,88.283
60,84275,89.025
600,84832,88.151
601,82691,85.88
602,83983,87.892
603,84431,88.177
604,83697,88.776
605,80360,88.238
606,83073,88.598
607,86098,88.001
608,85076,86.568
609,87216,87.128
61,79775,87.822
610,87144,89.215
611,81529,86.151
612,84041,87.316
613,83464,87.32
614,84199,86.906
615,88801,87.357
616,86870,89.234
617,85299,87.567
618,81979,89.546
619,77862,88.062
62,88880,89.639
620,82935,87.737
621,85900,89.101
622,84900,88.096
623,85763,87.832
624,83779,88.512
625,87696,86.286
626,83114,88.255
627,84824,88.241
628,81028,88.275
629,87712,87.85
63,79345,88.911
630,87195,87.141
631,85179,88.08
632,82610,88.149
633,82480,87.016
634,87042,89.496
635,80205,87.168
636,89148,89.07
637,83632,88.631
638,83313,88.066
639,83337,87.896
64,84545,87.683
640,86394,86.315
641,86949,87.98
642,89931,87.682
643,93907,87.406
644,81263,89.469
645,82850,89.129
646,85569,87.209
647,83134,89.582
648,86764,87.657
649,80769,88.805
65,89137,90.046
650,84724,87.251
651,86976,88.311
