Solution name,Objective,Similarity
508,84704,87
509,85532,87
51,78013,87
510,86223,86
511,83048,85
512,82625,85
513,87891,86
514,84651,84
515,86123,84
516,86039,87
517,82082,89
518,82139,87
519,86494,87
52,83991,87
520,81091,89
521,78336,85
522,84018,83
523,82547,91
524,85880,86
525,83648,89
526,86848,84
527,88763,86
528,86933,88
529,85582,86
53,89349,83
530,85123,87
531,85743,84
532,84746,86
533,88104,87
534,83500,88
535,83424,88
536,82805,88
537,87228,85
538,86849,88
539,85337,84
54,83042,89
540,89725,87
541,83276,87
542,85506,88
543,88751,86
544,78156,89
545,84850,87
546,86700,86
547,91606,83
548,83343,84
549,87837,85
55,86885,82
550,85084,85
551,91164,85
552,87946,89
553,87458,83
554,80895,89
555,84647,85
556,88718,87
557,82552,87
558,83021,88
559,78815,85
56,84312,87
560,85954,83
561,85251,85
562,85242,86
563,84302,86
564,87401,88
565,85776,89
566,88512,85
567,84496,87
568,82272,89
569,87297,84
57,87365,84
570,79876,86
571,80852,88
572,83360,85
573,87036,87
574,86153,86
575,86734,89
576,86903,85
577,87470,88
578,85377,88
579,80979,90
58,85483,88
580,82210,84
581,85020,87
582,86326,88
583,85054,88
584,84545,89
585,82116,84
586,83223,87
587,79638,86
588,82474,89
589,83613,87
59,82873,89
590,88681,88
591,86135,90
592,79454,87
593,79023,88
594,85300,84
595,84104,86
596,85624,89
597,85482,88
598,88106,86
599,85635,84
6,87646,87
60,84275,88
600,84832,89
601,82691,86
602,83983,86
603,84431,87
604,83697,89
605,80360,86
606,83073,86
607,86098,87
608,85076,85
609,87216,88
61,79775,90
610,87144,86
611,81529,85
612,84041,86
613,83464,86
614,84199,83
615,88801,84
616,86870,88
617,85299,86
618,81979,89
619,77862,86
62,88880,94
620,82935,88
621,85900,88
622,84900,87
623,85763,87
624,83779,89
625,87696,91
626,83114,84
627,84824,86
628,81028,86
629,87712,84
63,79345,90
630,87195,86
631,85179,85
632,82610,88
633,82480,89
634,87042,86
635,80205,85
636,89148,90
637,83632,87
638,83313,86
639,83337,91
64,84545,85
640,86394,86
641,86949,87
642,89931,85
643,93907,89
644,81263,89
645,82850,88
646,85569,85
647,83134,88
648,86764,85
649,80769,88
65,89137,89
650,84724,89
651,86976,89
652,85785,86
653,83297,90
654,85947,87
655,81211,90
656,87492,87
657,86786,87
658,84817,88
659,84796,87
66,79994,86
660,81119,87
661,85722,86
662,86382,83
663,87505,86
664,84180,88
665,83691,87
666,84650,88
667,86684,87
668,82773,85
669,82800,87
67,89650,88
670,85047,87
671,82216,85
672,82604,89
673,85468,86
674,84810,87
675,79737,86
676,80263,88
677,80677,85
678,84983,90
679,88989,87
68,83816,87
680,86771,87
681,87514,89
682,87351,85
683,83189,89
684,80968,89
685,83159,89
686,80462,90
687,80229,85
688,87337,86
689,83552,87
69,80969,86
690,79650,89
691,83546,86
692,91300,84
693,87379,90
694,84681,87
695,83364,87
696,86065,87
697,83237,89
698,85097,88
699,84082,88
7,85427,90
70,85589,90
700,86425,85
701,84478,86
702,88667,87
703,83237,88
704,86233,87
705,86073,87
706,82151,88
707,89559,85
708,79493,89
709,84117,90
71,88614,90
710,84230,89
711,80458,86
712,83605,86
713,82057,86
714,84593,88
715,85204,87
716,81954,85
717,84448,90
718,80207,91
719,83800,88
72,82413,83
720,85109,87
721,86048,85
722,80027,85
723,84235,88
724,80364,87
725,78755,86
726,87271,86
727,80231,87
728,87520,87
729,85241,88
73,83314,88
730,86064,89
731,82462,84
732,86423,86
733,82560,87
734,86104,86
735,81389,87
736,82527,86
737,82627,90
738,81795,88
739,82217,91
74,83073,88
740,86738,85
741,83530,85
742,83864,85
743,85836,87
744,82151,86
745,83256,85
746,88784,88
747,88396,86
748,85771,86
749,85598,87
75,83901,86
750,85668,89
751,85498,90
752,84870,87
753,86188,88
754,81212,90
755,85604,86
756,81627,88
757,88442,85
758,84572,86
759,83780,85
76,84898,88
760,82252,85
761,82859,89
762,79338,85
763,80343,91
764,91171,88
765,81902,88
766,81164,88
767,84148,86
768,92404,84
769,81119,87
77,86690,86
770,84376,85
771,86022,86
772,85020,86
773,82736,85
774,89806,90
775,79343,89
776,85769,88
777,82806,88
778,83177,92
779,88229,86
78,80196,90
780,83977,86
781,90739,82
782,84237,88
783,86211,89
784,86027,88
785,82032,88
786,86655,85
787,86427,84
788,86040,91
789,83308,86
79,89565,86
790,82115,84
791,83772,88
792,84626,87
793,86879,87
794,83820,89
795,80998,83
796,81524,88
797,87563,85
798,81553,87
799,86067,85
8,78604,88
80,84554,88
800,83327,89
801,82662,85
802,90237,87
803,86178,86
804,85756,87
805,79392,86
806,85823,85
807,91261,86
808,84729,90
809,82632,83
81,85705,90
810,81561,87
811,82834,89
812,83354,93
813,84817,89
814,82408,87
815,84702,88
816,81917,92
817,87268,86
818,82362,85
819,84156,87
82,86502,85
820,86855,87
821,84096,88
822,84150,85
823,82073,86
824,87319,88
825,86427,85
826,80050,88
827,87436,88
828,83767,86
829,86438,87
83,85270,88
830,80091,89
831,84498,86
832,84349,86
833,86568,86
834,84757,90
835,86244,87
836,84919,89
837,82197,88
838,82682,88
839,84686,86
84,85340,87
840,86904,90
841,85719,86
842,86559,87
843,83907,87
844,88143,82
845,81326,87
846,81075,85
847,83666,86
848,85359,87
849,87773,86
85,82491,85
850,87642,88
851,85382,86
852,85159,89
853,81090,87
854,84416,87
855,85672,88
856,87795,86
857,85721,88
858,85084,87
859,85138,88
86,85561,84
860,87423,86
861,87818,88
862,81171,86
863,80674,93
864,85191,85
865,85244,90
866,85715,90
867,83960,90
868,85772,88
869,86036,83
87,80946,85
870,85716,90
871,85178,88
872,85548,86
873,83845,86
874,83672,87
875,82026,88
876,85294,87
877,90157,87
878,84749,89
879,88082,86
88,85730,89
880,80573,87
881,83095,87
882,89107,83
883,82021,90
884,81291,88
885,88260,86
886,85279,90
887,80970,85
888,85103,89
889,83054,88
89,85281,86
890,86181,88
891,83226,86
892,83473,86
893,87017,85
894,88566,84
895,84297,86
896,89099,85
897,84304,85
898,83239,88
899,86859,89
9,82448,88
90,83391,88
900,87631,85
901,83423,86
902,82740,86
903,83693,89
904,80721,86
905,86470,83
906,86559,90
907,85088,84
908,88152,87
909,89756,89
91,91067,87
910,80775,85
911,81200,88
912,83972,88
913,82990,89
914,86418,87
915,83002,83
916,88150,86
917,90117,83
918,85995,83
919,78755,85
92,83956,89
920,84437,87
921,86184,87
922,87379,86
923,81093,87
924,88443,87
925,87009,89
926,86677,85
927,83217,87
928,85806,85
929,84630,86
93,85847,87
930,87247,90
931,80730,86
932,83877,86
933,86985,86
934,85307,86
935,85268,86
936,85314,85
937,84788,88
938,88277,85
939,86398,90
94,85393,88
940,86336,90
941,79660,86
942,86593,88
943,84482,85
944,85427,88
945,84413,84
946,89554,89
947,91420,84
948,84435,87
949,89159,82
95,82456,87
950,79994,87
951,84791,88
952,85552,87
953,87459,88
954,92821,87
955,80013,90
956,86240,88
957,85030,87
958,84672,90
959,86639,86
96,89156,86
960,92934,88
961,84889,86
962,81744,86
963,84720,85
964,82928,87
965,85389,91
966,85112,85
967,81090,86
968,82814,84
969,83872,86
97,83675,85
970,89259,87
971,91985,89
972,84180,89
973,86194,87
974,85046,85
975,84409,88
976,84188,88
977,82664,88
978,82411,90
979,83656,84
98,86432,88
980,82143,87
981,84133,86
982,90213,88
983,87456,84
984,81121,86
985,86573,85
986,87165,87
987,85179,87
988,89783,86
989,86474,88
99,79180,86
990,82395,86
991,86137,88
992,89004,88
993,81528,85
994,78871,86
995,82729,86
996,80598,85
997,84573,88
998,83911,84
999,85378,87
