Solution name,Objective,Similarity
692,91300,11
693,87379,16
694,84681,6
695,83364,17
696,86065,14
697,83237,7
698,85097,23
699,84082,28
7,85427,14
70,85589,25
700,86425,10
701,84478,20
702,88667,25
703,83237,18
704,86233,12
705,86073,18
706,82151,25
707,89559,15
708,79493,8
709,84117,10
71,88614,11
710,84230,23
711,80458,21
712,83605,29
713,82057,10
714,84593,26
715,85204,18
716,81954,13
717,84448,13
718,80207,17
719,83800,13
72,82413,11
720,85109,19
721,86048,12
722,80027,9
723,84235,14
724,80364,8
725,78755,10
726,87271,17
727,80231,27
728,87520,20
729,85241,12
73,83314,21
730,86064,21
731,82462,13
732,86423,11
733,82560,24
734,86104,9
735,81389,28
736,82527,28
737,82627,19
738,81795,14
739,82217,31
74,83073,12
740,86738,7
741,83530,7
742,83864,11
743,85836,15
744,82151,25
745,83256,20
746,88784,12
747,88396,21
748,85771,20
749,85598,19
75,83901,27
750,85668,20
751,85498,14
752,84870,19
753,86188,17
754,81212,40
755,85604,10
756,81627,16
757,88442,7
758,84572,18
759,83780,17
76,84898,18
760,82252,7
761,82859,33
762,79338,17
763,80343,20
764,91171,21
765,81902,12
766,81164,29
767,84148,18
768,92404,7
769,81119,10
77,86690,21
770,84376,19
771,86022,16
772,85020,14
773,82736,19
774,89806,18
775,79343,25
776,85769,16
777,82806,13
778,83177,31
779,88229,11
78,80196,27
780,83977,15
781,90739,14
782,84237,18
783,86211,13
784,86027,15
785,82032,13
786,86655,14
787,86427,8
788,86040,18
789,83308,17
79,89565,19
790,82115,13
791,83772,11
792,84626,6
793,86879,18
794,83820,19
795,80998,23
796,81524,24
797,87563,21
798,81553,13
799,86067,9
8,78604,17
80,84554,21
800,83327,12
801,82662,28
802,90237,9
803,86178,9
804,85756,22
805,79392,29
806,85823,13
807,91261,25
808,84729,17
809,82632,13
81,85705,21
810,81561,20
811,82834,17
812,83354,11
813,84817,17
814,82408,12
815,84702,20
816,81917,13
817,87268,11
818,82362,18
819,84156,19
82,86502,19
820,86855,18
821,84096,25
822,84150,31
823,82073,19
824,87319,17
825,86427,19
826,80050,11
827,87436,18
828,83767,15
829,86438,13
83,85270,8
830,80091,21
831,84498,17
832,84349,19
833,86568,23
834,84757,17
835,86244,12
836,84919,25
837,82197,14
838,82682,12
839,84686,20
84,85340,22
840,86904,20
841,85719,6
842,86559,18
843,83907,18
844,88143,17
845,81326,18
846,81075,23
847,83666,22
848,85359,19
849,87773,19
85,82491,16
850,87642,18
851,85382,10
852,85159,17
853,81090,12
854,84416,13
855,85672,15
856,87795,16
857,85721,14
858,85084,14
859,85138,19
86,85561,13
860,87423,14
861,87818,14
862,81171,21
863,80674,22
864,85191,11
865,85244,17
866,85715,10
867,83960,22
868,85772,30
869,86036,9
87,80946,33
870,85716,16
871,85178,13
872,85548,15
873,83845,17
874,83672,17
875,82026,11
876,85294,18
877,90157,13
878,84749,27
879,88082,21
88,85730,25
880,80573,20
881,83095,15
882,89107,12
883,82021,20
884,81291,18
885,88260,15
886,85279,14
887,80970,14
888,85103,13
889,83054,19
89,85281,20
890,86181,14
891,83226,16
892,83473,19
893,87017,14
894,88566,10
895,84297,24
896,89099,16
897,84304,12
898,83239,24
899,86859,17
9,82448,24
90,83391,7
900,87631,8
901,83423,13
902,82740,14
903,83693,15
904,80721,22
905,86470,11
906,86559,15
907,85088,13
908,88152,9
909,89756,13
91,91067,17
910,80775,13
911,81200,25
912,83972,19
913,82990,22
914,86418,17
915,83002,15
916,88150,21
917,90117,17
918,85995,9
919,78755,26
92,83956,13
920,84437,29
921,86184,25
922,87379,17
923,81093,14
924,88443,10
925,87009,21
926,86677,19
927,83217,15
928,85806,19
929,84630,18
93,85847,15
930,87247,9
931,80730,15
932,83877,11
933,86985,17
934,85307,10
935,85268,17
936,85314,27
937,84788,13
938,88277,12
939,86398,17
94,85393,10
940,86336,25
941,79660,29
942,86593,19
943,84482,18
944,85427,15
945,84413,4
946,89554,9
947,91420,13
948,84435,22
949,89159,17
95,82456,14
950,79994,31
951,84791,19
952,85552,18
953,87459,16
954,92821,7
955,80013,35
956,86240,20
957,85030,16
958,84672,15
959,86639,19
96,89156,21
960,92934,11
961,84889,9
962,81744,23
963,84720,14
964,82928,14
965,85389,15
966,85112,19
967,81090,17
968,82814,19
969,83872,4
97,83675,26
970,89259,12
971,91985,9
972,84180,16
973,86194,14
974,85046,17
975,84409,11
976,84188,18
977,82664,15
978,82411,26
979,83656,19
98,86432,20
980,82143,12
981,84133,8
982,90213,14
983,87456,16
984,81121,12
985,86573,19
986,87165,13
987,85179,9
988,89783,17
989,86474,13
99,79180,22
990,82395,17
991,86137,22
992,89004,15
993,81528,22
994,78871,10
995,82729,24
996,80598,12
997,84573,17
998,83911,23
999,85378,16
