51
112
95
169
8
124
80
14
111
31
73
12
94
72
190
98
66
156
6
24
141
87
144
154
81
180
32
62
108
15
117
171
21
194
79
186
127
88
153
161
76
145
128
132
36
55
22
53
195
74
163
113
61
71
20
64
185
96
27
116
147
59
143
159
164
178
19
69
0
149
50
91
121
43
77
4
114
175
192
199
41
177
1
75
189
109
130
152
11
160
106
48
92
26
119
134
167
101
99
135
